AIS,MUNICIPIO,NATUREZA DO FATO,ARMA-UTILZADA,DATA,SEXO,IDADE,State,Country,LATITUTDE,LONGITUDE,DiaDaSemana,Mes
AIS 19,Juazeiro do Norte,HOMICIDIO DOLOSO,Outros meios,20/06/2020,Masculino,33,Ceará,Brazil,-7.215345299999999,-39.3153336,Sábado,Junho
AIS 12,Guaiúba,HOMICIDIO DOLOSO,Arma de fogo,20/06/2020,Feminino,17,Ceará,Brazil,-4.0412656,-38.6369079,Sábado,Junho
AIS 12,Maracanaú,HOMICIDIO DOLOSO,Arma de fogo,20/06/2020,Masculino,48,Ceará,Brazil,-3.8779437999999993,-38.6247697,Sábado,Junho
AIS 7,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,20/06/2020,Masculino,29,Ceará,Brazil,-3.7304512,-38.5217989,Sábado,Junho
AIS 18,Jaguaribe,HOMICIDIO DOLOSO,Arma de fogo,20/06/2020,Masculino,31,Ceará,Brazil,-5.8854585,-38.62129570000001,Sábado,Junho
AIS 16,Novo Oriente,HOMICIDIO DOLOSO,Arma de fogo,21/06/2020,Masculino,61,Ceará,Brazil,-5.535033900000001,-40.7748902,Domingo,Junho
AIS 3,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,21/06/2020,Masculino,23,Ceará,Brazil,-3.7304512,-38.5217989,Domingo,Junho
AIS 18,Russas,HOMICIDIO DOLOSO,Arma de fogo,21/06/2020,Masculino,29,Ceará,Brazil,-4.9354279000000005,-37.9783838,Domingo,Junho
AIS 8,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,21/06/2020,Masculino,-,Ceará,Brazil,-3.7304512,-38.5217989,Domingo,Junho
AIS 12,Maracanaú,HOMICIDIO DOLOSO,Outros meios,21/06/2020,Masculino,-,Ceará,Brazil,-3.8779437999999993,-38.6247697,Domingo,Junho
AIS 14,Frecheirinha,HOMICIDIO DOLOSO,Arma de fogo,21/06/2020,Feminino,27,Ceará,Brazil,-3.755572,-40.818019,Domingo,Junho
AIS 17,Umirim,HOMICIDIO DOLOSO,Outros meios,21/06/2020,Feminino,35,Ceará,Brazil,-3.6777738,-39.348725,Domingo,Junho
AIS 15,Aracoiaba,HOMICIDIO DOLOSO,Arma de fogo,21/06/2020,Masculino,23,Ceará,Brazil,-4.370257700000002,-38.8084313,Domingo,Junho
AIS 4,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,21/06/2020,Masculino,24,Ceará,Brazil,-3.7304512,-38.5217989,Domingo,Junho
AIS 18,Russas,HOMICIDIO DOLOSO,Arma de fogo,21/06/2020,Masculino,20,Ceará,Brazil,-4.9354279000000005,-37.9783838,Domingo,Junho
AIS 12,Maracanaú,HOMICIDIO DOLOSO,Arma de fogo,21/06/2020,Masculino,19,Ceará,Brazil,-3.8779437999999993,-38.6247697,Domingo,Junho
AIS 14,Alcântaras,HOMICIDIO DOLOSO,Arma branca,21/06/2020,Masculino,93,Ceará,Brazil,-3.586247,-40.5457641,Domingo,Junho
AIS 9,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,21/06/2020,Masculino,41,Ceará,Brazil,-3.7304512,-38.5217989,Domingo,Junho
AIS 3,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,21/06/2020,Masculino,33,Ceará,Brazil,-3.7304512,-38.5217989,Domingo,Junho
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,21/06/2020,Masculino,16,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Domingo,Junho
AIS 3,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,21/06/2020,Masculino,39,Ceará,Brazil,-3.7304512,-38.5217989,Domingo,Junho
AIS 13,Aquiraz,HOMICIDIO DOLOSO,Arma de fogo,22/06/2020,Masculino,58,Ceará,Brazil,-3.9063117,-38.387504,Segunda,Junho
AIS 11,Caucaia,ROUBO SEGUIDO DE MORTE (LATROCINIO),Arma de fogo,22/06/2020,Masculino,30,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Segunda,Junho
AIS 19,Crato,HOMICIDIO DOLOSO,Arma de fogo,22/06/2020,Masculino,-,Ceará,Brazil,-7.2369112000000015,-39.4149236,Segunda,Junho
AIS 21,Acopiara,HOMICIDIO DOLOSO,Arma de fogo,22/06/2020,Masculino,28,Ceará,Brazil,-6.093646400000001,-39.4543204,Segunda,Junho
AIS 3,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,22/06/2020,Masculino,29,Ceará,Brazil,-3.7304512,-38.5217989,Segunda,Junho
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,22/06/2020,Masculino,25,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Segunda,Junho
AIS 13,Pacajus,HOMICIDIO DOLOSO,Arma de fogo,22/06/2020,Masculino,44,Ceará,Brazil,-4.171073000000002,-38.464988,Segunda,Junho
AIS 8,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,22/06/2020,Feminino,13,Ceará,Brazil,-3.7304512,-38.5217989,Segunda,Junho
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,22/06/2020,Masculino,22,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Segunda,Junho
AIS 13,Aquiraz,HOMICIDIO DOLOSO,Arma branca,22/06/2020,Masculino,68,Ceará,Brazil,-3.9063117,-38.387504,Segunda,Junho
AIS 10,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,22/06/2020,Masculino,34,Ceará,Brazil,-3.7304512,-38.5217989,Segunda,Junho
AIS 2,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,22/06/2020,Masculino,22,Ceará,Brazil,-3.7304512,-38.5217989,Segunda,Junho
AIS 18,São João do Jaguaribe,HOMICIDIO DOLOSO,Arma de fogo,22/06/2020,Masculino,23,Ceará,Brazil,-5.2719441,-38.271993,Segunda,Junho
AIS 12,Maracanaú,HOMICIDIO DOLOSO,Arma de fogo,22/06/2020,Masculino,29,Ceará,Brazil,-3.8779437999999993,-38.6247697,Segunda,Junho
AIS 18,Beberibe,HOMICIDIO DOLOSO,Arma branca,23/06/2020,Masculino,34,Ceará,Brazil,-4.1810469,-38.1298101,Terça,Junho
AIS 6,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,23/06/2020,Masculino,24,Ceará,Brazil,-3.7304512,-38.5217989,Terça,Junho
AIS 9,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,23/06/2020,Masculino,20,Ceará,Brazil,-3.7304512,-38.5217989,Terça,Junho
AIS 20,Ibicuitinga,HOMICIDIO DOLOSO,Arma de fogo,23/06/2020,Masculino,28,Ceará,Brazil,-4.975175900000001,-38.6368754,Terça,Junho
AIS 4,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,23/06/2020,Feminino,16,Ceará,Brazil,-3.7304512,-38.5217989,Terça,Junho
AIS 18,Icapuí,HOMICIDIO DOLOSO,Arma de fogo,23/06/2020,Masculino,42,Ceará,Brazil,-4.7158474,-37.3535365,Terça,Junho
AIS 1,Fortaleza,HOMICIDIO DOLOSO,Arma branca,23/06/2020,Masculino,41,Ceará,Brazil,-3.7304512,-38.5217989,Terça,Junho
AIS 6,Fortaleza,ROUBO SEGUIDO DE MORTE (LATROCINIO),Arma de fogo,23/06/2020,Masculino,22,Ceará,Brazil,-3.7304512,-38.5217989,Terça,Junho
AIS 14,Santana do Acaraú,HOMICIDIO DOLOSO,Arma branca,23/06/2020,Masculino,44,Ceará,Brazil,-3.4596492,-40.20909870000001,Terça,Junho
AIS 18,Jaguaribe,HOMICIDIO DOLOSO,Arma de fogo,23/06/2020,Masculino,31,Ceará,Brazil,-5.8854585,-38.62129570000001,Terça,Junho
AIS 14,Santana do Acaraú,HOMICIDIO DOLOSO,Arma de fogo,23/06/2020,Masculino,35,Ceará,Brazil,-3.4596492,-40.20909870000001,Terça,Junho
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,23/06/2020,Masculino,31,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Terça,Junho
AIS 5,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,23/06/2020,Masculino,21,Ceará,Brazil,-3.7304512,-38.5217989,Terça,Junho
AIS 19,Mauriti,HOMICIDIO DOLOSO,Arma branca,24/06/2020,Masculino,15,Ceará,Brazil,-7.3870095,-38.7737751,Quarta,Junho
AIS 19,Juazeiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,24/06/2020,Masculino,29,Ceará,Brazil,-7.215345299999999,-39.3153336,Quarta,Junho
AIS 21,Iguatu,HOMICIDIO DOLOSO,Arma de fogo,24/06/2020,Masculino,23,Ceará,Brazil,-6.361934,-39.29722329999999,Quarta,Junho
AIS 18,Jaguaruana,HOMICIDIO DOLOSO,Arma de fogo,24/06/2020,Masculino,17,Ceará,Brazil,-4.831508,-37.780997,Quarta,Junho
AIS 13,Cascavel,HOMICIDIO DOLOSO,Arma branca,24/06/2020,Masculino,30,Ceará,Brazil,-4.129666,-38.24117800000001,Quarta,Junho
AIS 15,Baturité,HOMICIDIO DOLOSO,Arma de fogo,24/06/2020,Masculino,21,Ceará,Brazil,-4.3290203,-38.8821055,Quarta,Junho
AIS 7,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,24/06/2020,Masculino,15,Ceará,Brazil,-3.7304512,-38.5217989,Quarta,Junho
AIS 18,Jaguaribe,HOMICIDIO DOLOSO,Arma de fogo,24/06/2020,Masculino,18,Ceará,Brazil,-5.8854585,-38.62129570000001,Quarta,Junho
AIS 7,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,24/06/2020,Masculino,21,Ceará,Brazil,-3.7304512,-38.5217989,Quarta,Junho
AIS 13,Cascavel,HOMICIDIO DOLOSO,Arma de fogo,24/06/2020,Masculino,20,Ceará,Brazil,-4.129666,-38.24117800000001,Quarta,Junho
AIS 12,Maracanaú,HOMICIDIO DOLOSO,Arma de fogo,24/06/2020,Masculino,17,Ceará,Brazil,-3.8779437999999993,-38.6247697,Quarta,Junho
AIS 2,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,24/06/2020,Masculino,20,Ceará,Brazil,-3.7304512,-38.5217989,Quarta,Junho
AIS 12,Maracanaú,HOMICIDIO DOLOSO,Arma de fogo,25/06/2020,Masculino,38,Ceará,Brazil,-3.8779437999999993,-38.6247697,Quinta,Junho
AIS 9,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,25/06/2020,Masculino,23,Ceará,Brazil,-3.7304512,-38.5217989,Quinta,Junho
AIS 10,Fortaleza,HOMICIDIO DOLOSO,Arma branca,25/06/2020,Masculino,17,Ceará,Brazil,-3.7304512,-38.5217989,Quinta,Junho
AIS 3,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,25/06/2020,Masculino,21,Ceará,Brazil,-3.7304512,-38.5217989,Quinta,Junho
AIS 16,Independência,HOMICIDIO DOLOSO,Arma branca,25/06/2020,Masculino,41,Ceará,Brazil,-5.3958538,-40.3108896,Quinta,Junho
AIS 18,Tabuleiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,25/06/2020,Masculino,68,Ceará,Brazil,-5.2440865,-38.1284605,Quinta,Junho
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,25/06/2020,Masculino,22,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Quinta,Junho
AIS 2,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,25/06/2020,Masculino,26,Ceará,Brazil,-3.7304512,-38.5217989,Quinta,Junho
AIS 18,Tabuleiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,25/06/2020,Masculino,39,Ceará,Brazil,-5.2440865,-38.1284605,Quinta,Junho
AIS 12,Maracanaú,HOMICIDIO DOLOSO,Arma de fogo,26/06/2020,Masculino,25,Ceará,Brazil,-3.8779437999999993,-38.6247697,Sexta,Junho
AIS 17,Itapipoca,HOMICIDIO DOLOSO,Arma de fogo,26/06/2020,Masculino,38,Ceará,Brazil,-3.499329,-39.583571,Sexta,Junho
AIS 17,Itapipoca,HOMICIDIO DOLOSO,Arma de fogo,26/06/2020,Masculino,33,Ceará,Brazil,-3.499329,-39.583571,Sexta,Junho
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,26/06/2020,Masculino,28,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Sexta,Junho
AIS 13,Pacajus,HOMICIDIO DOLOSO,Arma de fogo,26/06/2020,Masculino,24,Ceará,Brazil,-4.171073000000002,-38.464988,Sexta,Junho
AIS 2,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,26/06/2020,Masculino,33,Ceará,Brazil,-3.7304512,-38.5217989,Sexta,Junho
AIS 13,Pacajus,HOMICIDIO DOLOSO,Arma de fogo,27/06/2020,Masculino,17,Ceará,Brazil,-4.171073000000002,-38.464988,Sábado,Junho
AIS 16,Monsenhor Tabosa,HOMICIDIO DOLOSO,Arma de fogo,27/06/2020,Masculino,39,Ceará,Brazil,-4.7879512,-40.063949,Sábado,Junho
AIS 16,Tamboril,HOMICIDIO DOLOSO,Arma de fogo,27/06/2020,Feminino,18,Ceará,Brazil,-4.8330075,-40.3210323,Sábado,Junho
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,27/06/2020,Masculino,23,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Sábado,Junho
AIS 14,Ibiapina,HOMICIDIO DOLOSO,Arma branca,27/06/2020,Masculino,32,Ceará,Brazil,-3.9228792,-40.8890296,Sábado,Junho
AIS 14,Forquilha,HOMICIDIO DOLOSO,Arma de fogo,27/06/2020,Masculino,21,Ceará,Brazil,-3.799447,-40.263405,Sábado,Junho
AIS 5,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,27/06/2020,Masculino,36,Ceará,Brazil,-3.7304512,-38.5217989,Sábado,Junho
AIS 19,Campos Sales,HOMICIDIO DOLOSO,Arma de fogo,27/06/2020,Masculino,59,Ceará,Brazil,-7.0750814,-40.3830178,Sábado,Junho
AIS 19,Mauriti,FEMINICÍDIO,Arma branca,27/06/2020,Feminino,28,Ceará,Brazil,-7.3870095,-38.7737751,Sábado,Junho
AIS 20,Quixadá,HOMICIDIO DOLOSO,Arma de fogo,28/06/2020,Masculino,17,Ceará,Brazil,-4.970602099999999,-39.0158403,Domingo,Junho
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,28/06/2020,Masculino,23,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Domingo,Junho
AIS 7,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,28/06/2020,Masculino,19,Ceará,Brazil,-3.7304512,-38.5217989,Domingo,Junho
AIS 16,Hidrolândia,HOMICIDIO DOLOSO,Arma de fogo,28/06/2020,Masculino,26,Ceará,Brazil,-4.4084745000000005,-40.4065472,Domingo,Junho
AIS 12,Maracanaú,HOMICIDIO DOLOSO,Arma de fogo,28/06/2020,Masculino,25,Ceará,Brazil,-3.8779437999999993,-38.6247697,Domingo,Junho
AIS 9,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,28/06/2020,Masculino,-,Ceará,Brazil,-3.7304512,-38.5217989,Domingo,Junho
AIS 5,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,28/06/2020,Masculino,-,Ceará,Brazil,-3.7304512,-38.5217989,Domingo,Junho
AIS 11,Paraipaba,HOMICIDIO DOLOSO,Arma de fogo,28/06/2020,Masculino,53,Ceará,Brazil,-3.437987,-39.147868,Domingo,Junho
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,28/06/2020,Feminino,15,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Domingo,Junho
AIS 15,Canindé,HOMICIDIO DOLOSO,Arma de fogo,28/06/2020,Masculino,17,Ceará,Brazil,-4.3547946,-39.3108516,Domingo,Junho
AIS 14,Frecheirinha,HOMICIDIO DOLOSO,Arma branca,28/06/2020,Masculino,41,Ceará,Brazil,-3.755572,-40.818019,Domingo,Junho
AIS 3,Fortaleza,HOMICIDIO DOLOSO,Arma branca,28/06/2020,Masculino,28,Ceará,Brazil,-3.7304512,-38.5217989,Domingo,Junho
AIS 16,Hidrolândia,HOMICIDIO DOLOSO,Arma de fogo,28/06/2020,Masculino,31,Ceará,Brazil,-4.4084745000000005,-40.4065472,Domingo,Junho
AIS 12,Maracanaú,HOMICIDIO DOLOSO,Arma de fogo,28/06/2020,Masculino,17,Ceará,Brazil,-3.8779437999999993,-38.6247697,Domingo,Junho
AIS 6,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,28/06/2020,Masculino,17,Ceará,Brazil,-3.7304512,-38.5217989,Domingo,Junho
AIS 9,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,29/06/2020,Masculino,39,Ceará,Brazil,-3.7304512,-38.5217989,Segunda,Junho
AIS 19,Juazeiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,29/06/2020,Masculino,43,Ceará,Brazil,-7.215345299999999,-39.3153336,Segunda,Junho
AIS 19,Juazeiro do Norte,HOMICIDIO DOLOSO,Outros meios,29/06/2020,Masculino,22,Ceará,Brazil,-7.215345299999999,-39.3153336,Segunda,Junho
AIS 9,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,29/06/2020,Masculino,20,Ceará,Brazil,-3.7304512,-38.5217989,Segunda,Junho
AIS 15,Paramoti,HOMICIDIO DOLOSO,Arma de fogo,29/06/2020,Masculino,69,Ceará,Brazil,-4.0964461000000005,-39.2390411,Segunda,Junho
AIS 15,Caridade,HOMICIDIO DOLOSO,Arma de fogo,29/06/2020,Masculino,21,Ceará,Brazil,-4.2316487,-39.1946515,Segunda,Junho
AIS 12,Itaitinga,HOMICIDIO DOLOSO,Arma de fogo,29/06/2020,Masculino,16,Ceará,Brazil,-3.965768,-38.529763,Segunda,Junho
AIS 19,Juazeiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,29/06/2020,Masculino,16,Ceará,Brazil,-7.215345299999999,-39.3153336,Segunda,Junho
AIS 19,Juazeiro do Norte,HOMICIDIO DOLOSO,Outros meios,29/06/2020,Masculino,30,Ceará,Brazil,-7.215345299999999,-39.3153336,Segunda,Junho
AIS 14,São Benedito,HOMICIDIO DOLOSO,Arma de fogo,29/06/2020,Masculino,22,Ceará,Brazil,-4.047995200000001,-40.8643488,Segunda,Junho
AIS 2,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,29/06/2020,Masculino,14,Ceará,Brazil,-3.7304512,-38.5217989,Segunda,Junho
AIS 15,Caridade,HOMICIDIO DOLOSO,Arma de fogo,29/06/2020,Masculino,16,Ceará,Brazil,-4.2316487,-39.1946515,Segunda,Junho
AIS 14,Santana do Acaraú,HOMICIDIO DOLOSO,Arma de fogo,29/06/2020,Masculino,18,Ceará,Brazil,-3.4596492,-40.20909870000001,Segunda,Junho
AIS 12,Itaitinga,HOMICIDIO DOLOSO,Arma de fogo,30/06/2020,Masculino,22,Ceará,Brazil,-3.965768,-38.529763,Terça,Junho
AIS 12,Maracanaú,HOMICIDIO DOLOSO,Arma de fogo,30/06/2020,Masculino,17,Ceará,Brazil,-3.8779437999999993,-38.6247697,Terça,Junho
AIS 13,Pacajus,HOMICIDIO DOLOSO,Arma de fogo,30/06/2020,Masculino,-,Ceará,Brazil,-4.171073000000002,-38.464988,Terça,Junho
AIS 12,Itaitinga,HOMICIDIO DOLOSO,Arma de fogo,30/06/2020,Masculino,23,Ceará,Brazil,-3.965768,-38.529763,Terça,Junho
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,30/06/2020,Masculino,26,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Terça,Junho
AIS 4,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,30/06/2020,Masculino,22,Ceará,Brazil,-3.7304512,-38.5217989,Terça,Junho
AIS 17,Marco,HOMICIDIO DOLOSO,Arma de fogo,30/06/2020,Masculino,40,Ceará,Brazil,-3.1221945,-40.1514585,Terça,Junho
AIS 17,Marco,HOMICIDIO DOLOSO,Arma de fogo,30/06/2020,Masculino,32,Ceará,Brazil,-3.1221945,-40.1514585,Terça,Junho
AIS 2,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,30/06/2020,Masculino,41,Ceará,Brazil,-3.7304512,-38.5217989,Terça,Junho
AIS 11,Caucaia,HOMICIDIO DOLOSO,Outros meios,30/06/2020,Masculino,20,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Terça,Junho
AIS 20,Quixadá,HOMICIDIO DOLOSO,Arma de fogo,30/06/2020,Masculino,34,Ceará,Brazil,-4.970602099999999,-39.0158403,Terça,Junho
AIS 16,Crateús,HOMICIDIO DOLOSO,Outros meios,30/06/2020,Feminino,42,Ceará,Brazil,-5.178245099999999,-40.6696545,Terça,Junho
AIS 12,Maracanaú,HOMICIDIO DOLOSO,Arma de fogo,30/06/2020,Masculino,30,Ceará,Brazil,-3.8779437999999993,-38.6247697,Terça,Junho
AIS 13,Horizonte,HOMICIDIO DOLOSO,Arma de fogo,01/07/2020,Masculino,41,Ceará,Brazil,-4.096461799999998,-38.49655739999999,Quarta,Julho
AIS 12,Maranguape,HOMICIDIO DOLOSO,Arma de fogo,01/07/2020,Masculino,16,Ceará,Brazil,-3.8922967000000006,-38.6835427,Quarta,Julho
AIS 12,Maranguape,HOMICIDIO DOLOSO,Arma de fogo,01/07/2020,Masculino,18,Ceará,Brazil,-3.8922967000000006,-38.6835427,Quarta,Julho
AIS 7,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,01/07/2020,Masculino,20,Ceará,Brazil,-3.7304512,-38.5217989,Quarta,Julho
AIS 15,Aracoiaba,HOMICIDIO DOLOSO,Arma de fogo,01/07/2020,Masculino,55,Ceará,Brazil,-4.370257700000002,-38.8084313,Quarta,Julho
AIS 15,Canindé,HOMICIDIO DOLOSO,Arma de fogo,01/07/2020,Masculino,32,Ceará,Brazil,-4.3547946,-39.3108516,Quarta,Julho
AIS 19,Juazeiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,01/07/2020,Masculino,19,Ceará,Brazil,-7.215345299999999,-39.3153336,Quarta,Julho
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,01/07/2020,Masculino,17,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Quarta,Julho
AIS 19,Juazeiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,02/07/2020,Masculino,20,Ceará,Brazil,-7.215345299999999,-39.3153336,Quinta,Julho
AIS 16,Hidrolândia,HOMICIDIO DOLOSO,Arma de fogo,02/07/2020,Masculino,28,Ceará,Brazil,-4.4084745000000005,-40.4065472,Quinta,Julho
AIS 5,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,02/07/2020,Masculino,-,Ceará,Brazil,-3.7304512,-38.5217989,Quinta,Julho
AIS 2,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,02/07/2020,Masculino,55,Ceará,Brazil,-3.7304512,-38.5217989,Quinta,Julho
AIS 20,Quixadá,HOMICIDIO DOLOSO,Arma de fogo,02/07/2020,Masculino,39,Ceará,Brazil,-4.970602099999999,-39.0158403,Quinta,Julho
AIS 8,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,02/07/2020,Masculino,21,Ceará,Brazil,-3.7304512,-38.5217989,Quinta,Julho
AIS 9,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,02/07/2020,Masculino,27,Ceará,Brazil,-3.7304512,-38.5217989,Quinta,Julho
AIS 7,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,03/07/2020,Masculino,18,Ceará,Brazil,-3.7304512,-38.5217989,Sexta,Julho
AIS 18,São João do Jaguaribe,HOMICIDIO DOLOSO,Arma de fogo,03/07/2020,Masculino,47,Ceará,Brazil,-5.2719441,-38.271993,Sexta,Julho
AIS 18,Jaguaruana,HOMICIDIO DOLOSO,Arma de fogo,03/07/2020,Masculino,27,Ceará,Brazil,-4.831508,-37.780997,Sexta,Julho
AIS 17,Umirim,HOMICIDIO DOLOSO,Arma de fogo,03/07/2020,Masculino,25,Ceará,Brazil,-3.6777738,-39.348725,Sexta,Julho
AIS 13,Pacajus,HOMICIDIO DOLOSO,Arma de fogo,03/07/2020,Masculino,26,Ceará,Brazil,-4.171073000000002,-38.464988,Sexta,Julho
AIS 15,Capistrano,HOMICIDIO DOLOSO,Arma de fogo,03/07/2020,Masculino,25,Ceará,Brazil,-4.4644692,-38.8956734,Sexta,Julho
AIS 14,Sobral,HOMICIDIO DOLOSO,Arma de fogo,03/07/2020,Masculino,27,Ceará,Brazil,-3.6879135,-40.34563720000001,Sexta,Julho
AIS 12,Maranguape,HOMICIDIO DOLOSO,Arma de fogo,03/07/2020,Masculino,22,Ceará,Brazil,-3.8922967000000006,-38.6835427,Sexta,Julho
AIS 12,Maracanaú,HOMICIDIO DOLOSO,Outros meios,03/07/2020,Masculino,1,Ceará,Brazil,-3.8779437999999993,-38.6247697,Sexta,Julho
AIS 12,Itaitinga,HOMICIDIO DOLOSO,Arma de fogo,03/07/2020,Masculino,28,Ceará,Brazil,-3.965768,-38.529763,Sexta,Julho
AIS 21,Cedro,HOMICIDIO DOLOSO,Arma de fogo,03/07/2020,Feminino,14,Ceará,Brazil,-6.6065382,-39.0599487,Sexta,Julho
AIS 12,Itaitinga,HOMICIDIO DOLOSO,Arma de fogo,03/07/2020,Masculino,31,Ceará,Brazil,-3.965768,-38.529763,Sexta,Julho
AIS 11,Caucaia,HOMICIDIO DOLOSO,Arma de fogo,03/07/2020,Masculino,42,Ceará,Brazil,-3.7300562999999993,-38.65930820000001,Sexta,Julho
AIS 17,Itapajé,ROUBO SEGUIDO DE MORTE (LATROCINIO),Arma de fogo,03/07/2020,Masculino,41,Ceará,Brazil,-3.6841324,-39.5851265,Sexta,Julho
AIS 18,Limoeiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,04/07/2020,Masculino,20,Ceará,Brazil,-5.145560700000001,-38.0984936,Sábado,Julho
AIS 17,Itapipoca,HOMICIDIO DOLOSO,Arma branca,04/07/2020,Masculino,40,Ceará,Brazil,-3.499329,-39.583571,Sábado,Julho
AIS 18,Russas,HOMICIDIO DOLOSO,Arma de fogo,04/07/2020,Masculino,-,Ceará,Brazil,-4.9354279000000005,-37.9783838,Sábado,Julho
AIS 12,Guaiúba,HOMICIDIO DOLOSO,Arma de fogo,04/07/2020,Masculino,19,Ceará,Brazil,-4.0412656,-38.6369079,Sábado,Julho
AIS 5,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,04/07/2020,Masculino,56,Ceará,Brazil,-3.7304512,-38.5217989,Sábado,Julho
AIS 8,Fortaleza,HOMICIDIO DOLOSO,Arma branca,04/07/2020,Masculino,35,Ceará,Brazil,-3.7304512,-38.5217989,Sábado,Julho
AIS 19,Juazeiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,04/07/2020,Masculino,19,Ceará,Brazil,-7.215345299999999,-39.3153336,Sábado,Julho
AIS 20,Banabuiú,HOMICIDIO DOLOSO,Arma branca,04/07/2020,Masculino,64,Ceará,Brazil,-5.3046404,-38.919766,Sábado,Julho
AIS 21,Ipaumirim,HOMICIDIO DOLOSO,Arma de fogo,04/07/2020,Masculino,42,Ceará,Brazil,-6.7883197,-38.7172034,Sábado,Julho
AIS 18,Tabuleiro do Norte,HOMICIDIO DOLOSO,Arma de fogo,04/07/2020,Masculino,22,Ceará,Brazil,-5.2440865,-38.1284605,Sábado,Julho
AIS 6,Fortaleza,HOMICIDIO DOLOSO,Arma de fogo,04/07/2020,Masculino,23,Ceará,Brazil,-3.7304512,-38.5217989,Sábado,Julho
AIS 13,Aquiraz,HOMICIDIO DOLOSO,Arma de fogo,04/07/2020,Masculino,22,Ceará,Brazil,-3.9063117,-38.387504,Sábado,Julho
